Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,
782.2842037,0.211486978,-0.17608656,-0.596313932,,782.29
782.3462534,0.235901059,-0.178833144,-0.604248508,,782.35
782.4082746,0.230407891,-0.17608656,-0.64239551,,782.41
782.4713326,0.227661307,-0.168151984,-0.609741676,,782.48
782.5332341,0.211486978,-0.184326313,-0.604248508,,782.54
782.5972508,0.238342467,-0.178833144,-0.604248508,,782.6
782.6583304,0.208740394,-0.184326313,-0.588074179,,782.66
782.7202742,0.219421554,-0.189819481,-0.604248508,,782.73
782.7832511,0.224914722,-0.173339976,-0.606995092,,782.79
782.8462412,0.224914722,-0.189819481,-0.606995092,,782.85
782.9102903,0.222168138,-0.17608656,-0.604248508,,782.92
782.9703146,0.222168138,-0.173339976,-0.599060516,,782.98
783.0322761,0.21667497,-0.181579728,-0.593567347,,783.04
783.0952486,0.224914722,-0.162658816,-0.604248508,,783.1
783.1592309,0.235901059,-0.162658816,-0.593567347,,783.16
783.22129,0.222168138,-0.184326313,-0.599060516,,783.23
783.2822646,0.214233562,-0.17608656,-0.599060516,,783.29
783.3442967,0.219421554,-0.178833144,-0.593567347,,783.35
783.4072579,0.224914722,-0.17608656,-0.604248508,,783.41
783.4692957,0.21667497,-0.184326313,-0.606995092,,783.47
783.534424,0.224914722,-0.173339976,-0.604248508,,783.54
783.594289,0.21667497,-0.173339976,-0.599060516,,783.6
783.6564192,0.21667497,-0.189819481,-0.596313932,,783.66
783.7193483,0.21667497,-0.187072897,-0.593567347,,783.72
783.781288,0.222168138,-0.170593392,-0.604248508,,783.79
783.8442928,0.20599381,-0.178833144,-0.596313932,,783.85
783.9064984,0.224914722,-0.181579728,-0.604248508,,783.91
783.9682938,0.21667497,-0.178833144,-0.606995092,,783.97
784.0314708,0.21667497,-0.181579728,-0.604248508,,784.04
784.0932963,0.235901059,-0.184326313,-0.599060516,,784.1
784.1583425,0.211486978,-0.168151984,-0.604248508,,784.16
784.2190391,0.21667497,-0.17608656,-0.599060516,,784.22
784.2803226,0.230407891,-0.178833144,-0.604248508,,784.29
784.3433146,0.224914722,-0.184326313,-0.596313932,,784.35
784.4063034,0.230407891,-0.184326313,-0.599060516,,784.41
784.4687765,0.222168138,-0.181579728,-0.599060516,,784.47
784.5303072,0.219421554,-0.170593392,-0.590820763,,784.54
784.5923053,0.230407891,-0.173339976,-0.601501924,,784.6
784.6553544,0.211486978,-0.178833144,-0.601501924,,784.66
784.717322,0.219421554,-0.181579728,-0.604248508,,784.72
784.7803839,0.21667497,-0.181579728,-0.582581011,,784.79
784.8423358,0.219421554,-0.181579728,-0.593567347,,784.85
784.9043563,0.227661307,-0.184326313,-0.593567347,,784.91
784.9673326,0.222168138,-0.173339976,-0.61248826,,784.97
785.0293329,0.219421554,-0.178833144,-0.596313932,,785.03
785.0943336,0.224914722,-0.181579728,-0.596313932,,785.1
785.1544054,0.227661307,-0.173339976,-0.596313932,,785.16
785.2173335,0.224914722,-0.184326313,-0.596313932,,785.22
785.27938,0.214233562,-0.178833144,-0.609741676,,785.28
785.3423688,0.224914722,-0.173339976,-0.596313932,,785.35
785.4063489,0.219421554,-0.184326313,-0.604248508,,785.41
785.4663406,0.227661307,-0.173339976,-0.606995092,,785.47
785.5283752,0.230407891,-0.17608656,-0.599060516,,785.53
785.5913457,0.227661307,-0.181579728,-0.601501924,,785.6
785.6543723,0.222168138,-0.1654054,-0.599060516,,785.66
785.7184375,0.219421554,-0.189819481,-0.601501924,,785.72
785.7783682,0.235901059,-0.195007473,-0.606995092,,785.78
785.8403614,0.203247225,-0.181579728,-0.601501924,,785.85
785.90339,0.211486978,-0.173339976,-0.596313932,,785.91
785.9674525,0.21667497,-0.17608656,-0.604248508,,785.97
786.0273592,0.230407891,-0.181579728,-0.585327595,,786.03
786.0914028,0.222168138,-0.170593392,-0.606995092,,786.1
786.1524948,0.21667497,-0.181579728,-0.601501924,,786.16
786.2153701,0.211486978,-0.184326313,-0.601501924,,786.22
786.27938,0.230407891,-0.173339976,-0.601501924,,786.28
786.3393919,0.21667497,-0.17608656,-0.604248508,,786.34
786.4023858,0.222168138,-0.181579728,-0.593567347,,786.41
786.4643835,0.222168138,-0.181579728,-0.588074179,,786.47
786.5273867,0.219421554,-0.173339976,-0.606995092,,786.53
786.5903967,0.21667497,-0.181579728,-0.599060516,,786.6
786.6513758,0.235901059,-0.181579728,-0.596313932,,786.66
786.716397,0.227661307,-0.168151984,-0.590820763,,786.72
786.7764236,0.222168138,-0.192260889,-0.604248508,,786.78
786.8394749,0.211486978,-0.181579728,-0.606995092,,786.84
786.9015429,0.230407891,-0.178833144,-0.599060516,,786.91
786.9634287,0.224914722,-0.178833144,-0.61248826,,786.97
787.0284195,0.233154475,-0.173339976,-0.593567347,,787.03
787.0895051,0.222168138,-0.17608656,-0.61248826,,787.09
787.1514057,0.214233562,-0.17608656,-0.604248508,,787.16
787.2134278,0.20599381,-0.178833144,-0.596313932,,787.22
787.2756411,0.219421554,-0.187072897,-0.609741676,,787.28
787.340439,0.21667497,-0.178833144,-0.599060516,,787.35
787.4005288,0.219421554,-0.170593392,-0.61248826,,787.41
787.4634467,0.227661307,-0.17608656,-0.606995092,,787.47
787.5274374,0.219421554,-0.184326313,-0.604248508,,787.53
787.58744,0.224914722,-0.178833144,-0.606995092,,787.59
787.651491,0.233154475,-0.181579728,-0.606995092,,787.66
787.7124323,0.224914722,-0.184326313,-0.601501924,,787.72
787.7754695,0.227661307,-0.181579728,-0.609741676,,787.78
787.8375901,0.219421554,-0.187072897,-0.596313932,,787.84
787.8994428,0.222168138,-0.181579728,-0.601501924,,787.9
787.9634897,0.222168138,-0.181579728,-0.617981429,,787.97
788.0245528,0.21667497,-0.189819481,-0.609741676,,788.03
788.0876767,0.21667497,-0.170593392,-0.604248508,,788.09
788.150006,0.214233562,-0.181579728,-0.599060516,,788.16
788.2115224,0.227661307,-0.181579728,-0.604248508,,788.22
788.2746295,0.224914722,-0.189819481,-0.606995092,,788.28
788.3374977,0.222168138,-0.195007473,-0.604248508,,788.34
788.399584,0.222168138,-0.189819481,-0.609741676,,788.4
788.4634785,0.230407891,-0.170593392,-0.604248508,,788.47
788.5234839,0.219421554,-0.178833144,-0.588074179,,788.53
788.5875307,0.227661307,-0.195007473,-0.609741676,,788.59
788.648549,0.222168138,-0.159912231,-0.609741676,,788.65
788.7114929,0.214233562,-0.195007473,-0.596313932,,788.72
788.7734791,0.222168138,-0.187072897,-0.601501924,,788.78
788.8354711,0.219421554,-0.173339976,-0.606995092,,788.84
788.8997786,0.233154475,-0.17608656,-0.609741676,,788.9
788.9604906,0.235901059,-0.17608656,-0.590820763,,788.97
789.02349,0.219421554,-0.181579728,-0.596313932,,789.03
789.0875025,0.233154475,-0.168151984,-0.606995092,,789.09
789.1475057,0.203247225,-0.178833144,-0.601501924,,789.15
789.2114954,0.214233562,-0.173339976,-0.593567347,,789.22
789.2725195,0.21667497,-0.17608656,-0.593567347,,789.28
789.3355108,0.219421554,-0.168151984,-0.596313932,,789.34
789.3995102,0.21667497,-0.184326313,-0.596313932,,789.4
789.4594996,0.227661307,-0.189819481,-0.601501924,,789.46
789.5225227,0.222168138,-0.170593392,-0.604248508,,789.53
789.5845159,0.233154475,-0.181579728,-0.606995092,,789.59
789.6475044,0.227661307,-0.184326313,-0.599060516,,789.65
789.7095284,0.222168138,-0.17608656,-0.615234844,,789.71
789.7715291,0.227661307,-0.173339976,-0.601501924,,789.78
789.8355419,0.214233562,-0.184326313,-0.609741676,,789.84
789.8965663,0.203247225,-0.192260889,-0.606995092,,789.9
789.9585243,0.214233562,-0.178833144,-0.596313932,,789.96
790.0235439,0.222168138,-0.195007473,-0.596313932,,790.03
790.0835384,0.21667497,-0.17608656,-0.599060516,,790.09
790.146811,0.219421554,-0.173339976,-0.604248508,,790.15
790.2095766,0.227661307,-0.187072897,-0.604248508,,790.21
790.2707664,0.222168138,-0.184326313,-0.582581011,,790.28
790.3346247,0.214233562,-0.173339976,-0.609741676,,790.34
790.3955265,0.224914722,-0.173339976,-0.601501924,,790.4
790.4585721,0.214233562,-0.189819481,-0.606995092,,790.46
790.5205932,0.219421554,-0.170593392,-0.606995092,,790.53
790.5825483,0.211486978,-0.170593392,-0.609741676,,790.59
790.646624,0.219421554,-0.178833144,-0.601501924,,790.65
790.7076109,0.227661307,-0.170593392,-0.604248508,,790.71
790.7706144,0.227661307,-0.184326313,-0.604248508,,790.78
790.8337279,0.214233562,-0.178833144,-0.604248508,,790.84
790.8946561,0.214233562,-0.187072897,-0.599060516,,790.9
790.9595631,0.227661307,-0.178833144,-0.606995092,,790.96
791.0196218,0.214233562,-0.192260889,-0.599060516,,791.02
791.0826455,0.21667497,-0.173339976,-0.604248508,,791.09
791.1466452,0.227661307,-0.17608656,-0.596313932,,791.15
791.2065842,0.233154475,-0.187072897,-0.615234844,,791.21
791.2715984,0.230407891,-0.173339976,-0.604248508,,791.28
791.3322096,0.233154475,-0.168151984,-0.593567347,,791.34
791.3945916,0.219421554,-0.187072897,-0.604248508,,791.4
791.4565916,0.222168138,-0.187072897,-0.604248508,,791.46
791.518691,0.222168138,-0.173339976,-0.599060516,,791.52
791.5837443,0.21667497,-0.184326313,-0.599060516,,791.59
791.6435897,0.224914722,-0.187072897,-0.604248508,,791.65
791.7067324,0.211486978,-0.192260889,-0.593567347,,791.71
791.7705971,0.21667497,-0.17608656,-0.599060516,,791.78
791.8305954,0.21667497,-0.170593392,-0.604248508,,791.84
791.8936679,0.219421554,-0.178833144,-0.601501924,,791.9
791.9556028,0.211486978,-0.181579728,-0.601501924,,791.96
792.0206481,0.211486978,-0.170593392,-0.588074179,,792.03
792.0806182,0.235901059,-0.1654054,-0.596313932,,792.09
792.1426237,0.219421554,-0.178833144,-0.593567347,,792.15
792.205631,0.230407891,-0.178833144,-0.620728013,,792.21
792.2676179,0.211486978,-0.181579728,-0.599060516,,792.27
792.3309829,0.222168138,-0.170593392,-0.615234844,,792.34
792.3926506,0.214233562,-0.187072897,-0.596313932,,792.4
792.454631,0.219421554,-0.173339976,-0.599060516,,792.46
792.5196519,0.20599381,-0.178833144,-0.601501924,,792.52
792.5796503,0.219421554,-0.189819481,-0.604248508,,792.58
792.6441602,0.235901059,-0.181579728,-0.599060516,,792.65
792.7066583,0.238342467,-0.17608656,-0.596313932,,792.71
792.7667564,0.224914722,-0.189819481,-0.601501924,,792.77
792.8296631,0.222168138,-0.181579728,-0.609741676,,792.83
792.8916548,0.222168138,-0.17608656,-0.601501924,,792.9
792.9546682,0.21667497,-0.178833144,-0.604248508,,792.96
793.0166759,0.211486978,-0.187072897,-0.606995092,,793.02
793.078666,0.219421554,-0.181579728,-0.604248508,,793.08
793.1427321,0.211486978,-0.178833144,-0.593567347,,793.15
793.2045778,0.222168138,-0.17608656,-0.601501924,,793.21
793.2666695,0.224914722,-0.189819481,-0.609741676,,793.27
793.3306849,0.20599381,-0.17608656,-0.61248826,,793.34
793.390665,0.230407891,-0.184326313,-0.601501924,,793.4
793.455675,0.21667497,-0.178833144,-0.615234844,,793.46
793.5156948,0.214233562,-0.17608656,-0.623169421,,793.52
793.5797385,0.235901059,-0.178833144,-0.617981429,,793.58
793.6428424,0.219421554,-0.187072897,-0.606995092,,793.65
793.7027019,0.230407891,-0.17608656,-0.599060516,,793.71
793.7657359,0.211486978,-0.178833144,-0.604248508,,793.77
793.8276782,0.222168138,-0.181579728,-0.609741676,,793.83
793.8896955,0.211486978,-0.195007473,-0.606995092,,793.89
793.9547045,0.233154475,-0.173339976,-0.601501924,,793.96
794.0147012,0.222168138,-0.17608656,-0.601501924,,794.02
794.0787016,0.219421554,-0.173339976,-0.596313932,,794.08
794.1396958,0.208740394,-0.17608656,-0.604248508,,794.14
794.2027327,0.219421554,-0.178833144,-0.604248508,,794.21
794.2667061,0.219421554,-0.184326313,-0.596313932,,794.27
794.3266948,0.214233562,-0.189819481,-0.596313932,,794.33
794.389725,0.227661307,-0.157165647,-0.601501924,,794.39
794.4517237,0.20599381,-0.181579728,-0.601501924,,794.46
794.5137811,0.214233562,-0.178833144,-0.596313932,,794.52
794.5787308,0.21667497,-0.17608656,-0.599060516,,794.58
794.6388029,0.21667497,-0.181579728,-0.61248826,,794.64
794.7027333,0.219421554,-0.173339976,-0.599060516,,794.71
794.7637314,0.211486978,-0.151672479,-0.593567347,,794.77
794.8277308,0.230407891,-0.181579728,-0.609741676,,794.83
794.8907391,0.21667497,-0.187072897,-0.599060516,,794.9
794.9507355,0.219421554,-0.181579728,-0.61248826,,794.96
795.0157484,0.21667497,-0.187072897,-0.609741676,,795.02
795.0757471,0.224914722,-0.192260889,-0.604248508,,795.08
795.1387314,0.21667497,-0.187072897,-0.601501924,,795.14
795.2027628,0.222168138,-0.178833144,-0.599060516,,795.21
795.262741,0.211486978,-0.173339976,-0.604248508,,795.27
795.3278732,0.222168138,-0.173339976,-0.596313932,,795.33
795.38797,0.224914722,-0.173339976,-0.599060516,,795.39
795.4498048,0.21667497,-0.181579728,-0.590820763,,795.45
795.5147699,0.224914722,-0.17608656,-0.601501924,,795.52
795.5747577,0.233154475,-0.189819481,-0.596313932,,795.58
795.6397612,0.214233562,-0.178833144,-0.604248508,,795.64
795.6997567,0.219421554,-0.187072897,-0.599060516,,795.7
795.7617775,0.214233562,-0.184326313,-0.609741676,,795.77
795.8248071,0.227661307,-0.178833144,-0.604248508,,795.83
795.8867641,0.219421554,-0.192260889,-0.61248826,,795.89
795.9497759,0.222168138,-0.173339976,-0.604248508,,795.95
796.0117897,0.208740394,-0.195007473,-0.599060516,,796.02
796.0757888,0.219421554,-0.178833144,-0.606995092,,796.08
796.1388144,0.219421554,-0.184326313,-0.601501924,,796.14
796.1988455,0.222168138,-0.187072897,-0.617981429,,796.2
796.2618317,0.227661307,-0.189819481,-0.601501924,,796.27
796.3238045,0.219421554,-0.184326313,-0.599060516,,796.33
796.385977,0.222168138,-0.178833144,-0.601501924,,796.39
796.4496294,0.222168138,-0.184326313,-0.590820763,,796.45
796.5107993,0.238342467,-0.181579728,-0.601501924,,796.52
796.5738321,0.235901059,-0.17608656,-0.593567347,,796.58
796.6358606,0.227661307,-0.195007473,-0.593567347,,796.64
796.699325,0.219421554,-0.170593392,-0.609741676,,796.7
796.7618693,0.233154475,-0.189819481,-0.601501924,,796.77
796.8228058,0.214233562,-0.173339976,-0.604248508,,796.83
796.8858292,0.21667497,-0.181579728,-0.601501924,,796.89
796.9478013,0.219421554,-0.184326313,-0.596313932,,796.95
797.0108195,0.227661307,-0.17608656,-0.599060516,,797.02
797.0748205,0.227661307,-0.181579728,-0.609741676,,797.08
797.1348227,0.219421554,-0.173339976,-0.601501924,,797.14
797.1998337,0.222168138,-0.184326313,-0.596313932,,797.2
797.2598506,0.214233562,-0.181579728,-0.606995092,,797.26
797.3218362,0.203247225,-0.178833144,-0.593567347,,797.33
797.3858349,0.21667497,-0.178833144,-0.596313932,,797.39
797.44685,0.21667497,-0.173339976,-0.596313932,,797.45
797.5118314,0.21667497,-0.184326313,-0.599060516,,797.52
797.5718333,0.214233562,-0.17608656,-0.599060516,,797.58
797.6358856,0.21667497,-0.17608656,-0.609741676,,797.64
797.6969292,0.227661307,-0.184326313,-0.604248508,,797.7
797.7588718,0.222168138,-0.195007473,-0.615234844,,797.76
797.8208888,0.211486978,-0.181579728,-0.609741676,,797.83
797.8838606,0.227661307,-0.189819481,-0.590820763,,797.89
797.9468962,0.219421554,-0.178833144,-0.601501924,,797.95
798.0108686,0.208740394,-0.181579728,-0.606995092,,798.02
798.0708651,0.224914722,-0.192260889,-0.609741676,,798.08
798.1328875,0.21667497,-0.17608656,-0.604248508,,798.14
798.1958981,0.21667497,-0.181579728,-0.601501924,,798.2
798.2588837,0.222168138,-0.184326313,-0.601501924,,798.26
798.3228721,0.227661307,-0.173339976,-0.615234844,,798.33
798.3828756,0.214233562,-0.189819481,-0.606995092,,798.39
798.4449266,0.20599381,-0.17608656,-0.606995092,,798.45
798.5079074,0.222168138,-0.181579728,-0.617981429,,798.51
798.5698978,0.222168138,-0.192260889,-0.606995092,,798.57
798.6329321,0.21667497,-0.17608656,-0.61248826,,798.64
798.6949032,0.211486978,-0.17608656,-0.596313932,,798.7
798.756918,0.230407891,-0.170593392,-0.599060516,,798.76
798.8199106,0.222168138,-0.178833144,-0.609741676,,798.82
798.882917,0.224914722,-0.187072897,-0.599060516,,798.89
798.9449398,0.214233562,-0.170593392,-0.609741676,,798.95
799.0069141,0.219421554,-0.184326313,-0.609741676,,799.01
799.0689446,0.214233562,-0.178833144,-0.596313932,,799.07
799.1319276,0.214233562,-0.168151984,-0.593567347,,799.14
799.1949026,0.211486978,-0.178833144,-0.609741676,,799.2
799.2589055,0.227661307,-0.17608656,-0.596313932,,799.26
799.3188997,0.230407891,-0.178833144,-0.601501924,,799.32
799.3829106,0.219421554,-0.178833144,-0.599060516,,799.39
799.4440386,0.20599381,-0.189819481,-0.604248508,,799.45
799.5059314,0.211486978,-0.189819481,-0.61248826,,799.51
799.5689334,0.227661307,-0.187072897,-0.604248508,,799.57
799.6309061,0.21667497,-0.187072897,-0.615234844,,799.64
799.6930065,0.219421554,-0.170593392,-0.604248508,,799.7
799.7559372,0.230407891,-0.181579728,-0.606995092,,799.76
799.8180732,0.224914722,-0.170593392,-0.599060516,,799.82
799.8829536,0.214233562,-0.187072897,-0.61248826,,799.89
799.9429487,0.20599381,-0.181579728,-0.615234844,,799.95
800.0049738,0.224914722,-0.184326313,-0.606995092,,800.01
800.0679821,0.21667497,-0.181579728,-0.601501924,,800.07
800.1299532,0.21667497,-0.178833144,-0.593567347,,800.13
800.1949552,0.214233562,-0.184326313,-0.604248508,,800.2
800.2549863,0.224914722,-0.17608656,-0.61248826,,800.26
800.3170126,0.21667497,-0.184326313,-0.599060516,,800.32
800.3799555,0.227661307,-0.178833144,-0.590820763,,800.38
800.4421126,0.208740394,-0.178833144,-0.617981429,,800.45
800.5070453,0.222168138,-0.173339976,-0.601501924,,800.51
800.5670049,0.219421554,-0.184326313,-0.604248508,,800.57
800.6289603,0.21667497,-0.184326313,-0.599060516,,800.63
800.6919741,0.21667497,-0.173339976,-0.590820763,,800.7
800.7549715,0.200500641,-0.189819481,-0.599060516,,800.76
800.8190453,0.230407891,-0.17608656,-0.61248826,,800.82
800.8789965,0.21667497,-0.17608656,-0.599060516,,800.88
800.9410106,0.227661307,-0.168151984,-0.606995092,,800.95
801.0039859,0.224914722,-0.184326313,-0.596313932,,801.01
801.0660225,0.211486978,-0.189819481,-0.601501924,,801.07
801.1310966,0.222168138,-0.178833144,-0.604248508,,801.14
801.1909888,0.222168138,-0.178833144,-0.601501924,,801.2
801.2550161,0.222168138,-0.187072897,-0.585327595,,801.26
801.3164834,0.214233562,-0.181579728,-0.599060516,,801.32
801.3780546,0.219421554,-0.17608656,-0.604248508,,801.38
801.441009,0.222168138,-0.178833144,-0.61248826,,801.45
801.503025,0.214233562,-0.173339976,-0.599060516,,801.51
801.5650241,0.227661307,-0.178833144,-0.593567347,,801.57
801.6280004,0.219421554,-0.184326313,-0.593567347,,801.63
801.6900853,0.219421554,-0.192260889,-0.609741676,,801.7
801.7520404,0.224914722,-0.17608656,-0.604248508,,801.76
801.815027,0.21667497,-0.178833144,-0.61248826,,801.82
801.8770218,0.227661307,-0.178833144,-0.596313932,,801.88
801.9400199,0.235901059,-0.181579728,-0.604248508,,801.95
802.0040453,0.222168138,-0.178833144,-0.599060516,,802.01
802.0640776,0.214233562,-0.17608656,-0.604248508,,802.07
802.1270408,0.21667497,-0.178833144,-0.604248508,,802.13
802.1910388,0.227661307,-0.17608656,-0.604248508,,802.2
802.252052,0.21667497,-0.17608656,-0.604248508,,802.26
802.3152935,0.224914722,-0.173339976,-0.590820763,,802.32
802.3760664,0.20599381,-0.170593392,-0.599060516,,802.38
802.4393146,0.224914722,-0.17608656,-0.601501924,,802.44
802.5010985,0.208740394,-0.181579728,-0.588074179,,802.51
802.5641168,0.214233562,-0.181579728,-0.601501924,,802.57
802.6261023,0.21667497,-0.184326313,-0.606995092,,802.63
802.6880635,0.222168138,-0.178833144,-0.585327595,,802.69
802.7510481,0.224914722,-0.170593392,-0.61248826,,802.76
802.8130548,0.21667497,-0.17608656,-0.604248508,,802.82
802.8761196,0.219421554,-0.187072897,-0.593567347,,802.88
802.9380808,0.211486978,-0.184326313,-0.601501924,,802.94
803.0001219,0.219421554,-0.184326313,-0.609741676,,803.01
803.0630571,0.219421554,-0.184326313,-0.601501924,,803.07
803.1250882,0.227661307,-0.17608656,-0.596313932,,803.13
803.188102,0.208740394,-0.17608656,-0.604248508,,803.19
803.2501135,0.21667497,-0.192260889,-0.601501924,,803.26
803.3120882,0.238342467,-0.173339976,-0.601501924,,803.32
803.3751312,0.227661307,-0.17608656,-0.606995092,,803.38
803.4380879,0.227661307,-0.181579728,-0.582581011,,803.44
803.5004028,0.20599381,-0.178833144,-0.596313932,,803.51
803.5620744,0.222168138,-0.17608656,-0.593567347,,803.57
803.6240933,0.208740394,-0.181579728,-0.601501924,,803.63
803.6871273,0.230407891,-0.173339976,-0.596313932,,803.69
803.7491469,0.227661307,-0.17608656,-0.601501924,,803.75
803.8122223,0.222168138,-0.184326313,-0.596313932,,803.82
803.8761899,0.208740394,-0.181579728,-0.604248508,,803.88
803.938127,0.214233562,-0.181579728,-0.601501924,,803.94
803.9991138,0.214233562,-0.181579728,-0.609741676,,804
804.061143,0.214233562,-0.184326313,-0.593567347,,804.07
804.124102,0.211486978,-0.184326313,-0.593567347,,804.13
804.1881244,0.214233562,-0.178833144,-0.596313932,,804.19
804.2482187,0.227661307,-0.181579728,-0.596313932,,804.25
804.3111472,0.227661307,-0.187072897,-0.599060516,,804.32
804.374136,0.219421554,-0.178833144,-0.601501924,,804.38
804.4361462,0.227661307,-0.184326313,-0.61248826,,804.44
804.4983804,0.230407891,-0.17608656,-0.599060516,,804.5
804.5601424,0.224914722,-0.173339976,-0.601501924,,804.57
804.6231251,0.214233562,-0.17608656,-0.599060516,,804.63
804.6851889,0.224914722,-0.184326313,-0.61248826,,804.69
804.7481805,0.219421554,-0.173339976,-0.599060516,,804.75
804.8112011,0.222168138,-0.189819481,-0.601501924,,804.82
804.8746013,0.219421554,-0.178833144,-0.593567347,,804.88
804.9351818,0.227661307,-0.178833144,-0.596313932,,804.94
804.9971552,0.21667497,-0.157165647,-0.590820763,,805
805.0601533,0.224914722,-0.178833144,-0.604248508,,805.07
805.124169,0.227661307,-0.173339976,-0.609741676,,805.13
805.1841674,0.219421554,-0.178833144,-0.609741676,,805.19
805.2471488,0.214233562,-0.181579728,-0.599060516,,805.25
805.3091972,0.214233562,-0.168151984,-0.609741676,,805.31
805.3721902,0.230407891,-0.173339976,-0.596313932,,805.38
805.4361722,0.21667497,-0.187072897,-0.599060516,,805.44
805.4971953,0.224914722,-0.181579728,-0.601501924,,805.5
805.5591789,0.230407891,-0.178833144,-0.609741676,,805.56
805.6231844,0.214233562,-0.181579728,-0.593567347,,805.63
805.6831805,0.227661307,-0.168151984,-0.601501924,,805.69
805.7476728,0.224914722,-0.168151984,-0.596313932,,805.75
805.8084028,0.224914722,-0.168151984,-0.609741676,,805.81
805.8713249,0.222168138,-0.178833144,-0.599060516,,805.88
805.9353278,0.230407891,-0.178833144,-0.601501924,,805.94
805.9951988,0.222168138,-0.181579728,-0.593567347,,806
806.0591863,0.21667497,-0.184326313,-0.601501924,,806.06
806.1212075,0.219421554,-0.178833144,-0.596313932,,806.13
806.1831991,0.235901059,-0.187072897,-0.604248508,,806.19
806.2451763,0.230407891,-0.173339976,-0.601501924,,806.25
806.3072321,0.219421554,-0.173339976,-0.61248826,,806.31
806.3722604,0.222168138,-0.192260889,-0.593567347,,806.38
806.4343191,0.214233562,-0.17608656,-0.609741676,,806.44
806.4952944,0.219421554,-0.181579728,-0.593567347,,806.5
806.5592129,0.224914722,-0.17608656,-0.601501924,,806.56
806.6192283,0.230407891,-0.17608656,-0.604248508,,806.62
806.6822277,0.222168138,-0.187072897,-0.596313932,,806.69
806.7442244,0.227661307,-0.173339976,-0.604248508,,806.75
806.8072171,0.21667497,-0.157165647,-0.61248826,,806.81
806.8713335,0.21667497,-0.173339976,-0.606995092,,806.88
806.9312334,0.227661307,-0.181579728,-0.604248508,,806.94
806.9962569,0.219421554,-0.178833144,-0.599060516,,807
807.0562485,0.227661307,-0.178833144,-0.601501924,,807.06
807.1192353,0.20599381,-0.173339976,-0.601501924,,807.12
807.181243,0.233154475,-0.173339976,-0.609741676,,807.19
807.2432754,0.21667497,-0.178833144,-0.601501924,,807.25
807.3072437,0.224914722,-0.17608656,-0.599060516,,807.31
807.3682767,0.227661307,-0.170593392,-0.601501924,,807.37
807.431245,0.20599381,-0.187072897,-0.604248508,,807.44
807.4942944,0.230407891,-0.17608656,-0.599060516,,807.5
807.5555913,0.222168138,-0.181579728,-0.590820763,,807.56
807.6202568,0.214233562,-0.187072897,-0.601501924,,807.63
807.6812677,0.211486978,-0.170593392,-0.61248826,,807.69
807.7432462,0.222168138,-0.178833144,-0.590820763,,807.75
807.8072713,0.219421554,-0.195007473,-0.606995092,,807.81
807.8673627,0.21667497,-0.187072897,-0.615234844,,807.87
807.9307748,0.227661307,-0.168151984,-0.604248508,,807.94
807.9922882,0.238342467,-0.173339976,-0.601501924,,808
808.0553274,0.224914722,-0.173339976,-0.601501924,,808.06
808.1172902,0.21667497,-0.178833144,-0.609741676,,808.12
808.1793136,0.227661307,-0.17608656,-0.604248508,,808.18
808.2423014,0.224914722,-0.173339976,-0.604248508,,808.25
808.3043107,0.230407891,-0.173339976,-0.599060516,,808.31
808.3672696,0.227661307,-0.178833144,-0.604248508,,808.37
808.4310965,0.224914722,-0.181579728,-0.609741676,,808.44
808.491312,0.230407891,-0.173339976,-0.604248508,,808.5
808.5543893,0.224914722,-0.181579728,-0.596313932,,808.56
808.6163261,0.222168138,-0.17608656,-0.604248508,,808.62
808.6792918,0.222168138,-0.178833144,-0.606995092,,808.68
808.7423014,0.208740394,-0.173339976,-0.599060516,,808.75
808.8033363,0.230407891,-0.1654054,-0.599060516,,808.81
808.8663277,0.224914722,-0.178833144,-0.601501924,,808.87
808.9283896,0.227661307,-0.178833144,-0.604248508,,808.93
808.9913062,0.233154475,-0.187072897,-0.606995092,,809
809.0548428,0.211486978,-0.178833144,-0.599060516,,809.06
809.1152911,0.227661307,-0.187072897,-0.604248508,,809.12
809.1783097,0.224914722,-0.178833144,-0.604248508,,809.18
809.2403851,0.20599381,-0.173339976,-0.604248508,,809.25
809.3033286,0.219421554,-0.178833144,-0.615234844,,809.31
809.3673421,0.21667497,-0.187072897,-0.604248508,,809.37
809.4273889,0.233154475,-0.187072897,-0.606995092,,809.43
809.4903543,0.21667497,-0.181579728,-0.604248508,,809.5
809.5543367,0.227661307,-0.178833144,-0.604248508,,809.56
809.614327,0.230407891,-0.17608656,-0.601501924,,809.62
809.6783444,0.241089051,-0.192260889,-0.585327595,,809.68
809.739336,0.224914722,-0.192260889,-0.599060516,,809.74
809.8024303,0.222168138,-0.178833144,-0.604248508,,809.81
809.8643886,0.227661307,-0.173339976,-0.599060516,,809.87
809.9263286,0.222168138,-0.170593392,-0.604248508,,809.93
809.9895288,0.227661307,-0.17608656,-0.604248508,,809.99
810.0513726,0.222168138,-0.170593392,-0.604248508,,810.06
810.1163549,0.227661307,-0.184326313,-0.590820763,,810.12
810.1783434,0.214233562,-0.178833144,-0.606995092,,810.18
810.2384588,0.230407891,-0.181579728,-0.601501924,,810.24
810.3013543,0.230407891,-0.184326313,-0.596313932,,810.31
810.3633716,0.21667497,-0.181579728,-0.609741676,,810.37
810.4284303,0.224914722,-0.187072897,-0.601501924,,810.43
