Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,Time(s)
831.4948104,0.211486978,-0.197754057,-0.601501924,,831.5
831.5588694,0.211486978,-0.20599381,-0.599060516,,831.56
831.6199246,0.227661307,-0.208740394,-0.617981429,,831.62
831.681847,0.214233562,-0.219421554,-0.596313932,,831.69
831.7468576,0.227661307,-0.195007473,-0.601501924,,831.75
831.8088069,0.20599381,-0.20599381,-0.606995092,,831.81
831.8708258,0.203247225,-0.214233562,-0.61248826,,831.88
831.9329053,0.219421554,-0.222168138,-0.609741676,,831.94
831.9938771,0.227661307,-0.192260889,-0.593567347,,832
832.059033,0.233154475,-0.20599381,-0.601501924,,832.06
832.1189124,0.21667497,-0.211486978,-0.606995092,,832.12
832.1808396,0.233154475,-0.197754057,-0.620728013,,832.19
832.2468989,0.195007473,-0.195007473,-0.601501924,,832.25
832.3060923,0.227661307,-0.20599381,-0.601501924,,832.31
832.3709137,0.222168138,-0.208740394,-0.601501924,,832.38
832.4328899,0.224914722,-0.214233562,-0.606995092,,832.44
832.4948665,0.21667497,-0.200500641,-0.599060516,,832.5
832.555947,0.219421554,-0.197754057,-0.615234844,,832.56
832.6199438,0.219421554,-0.20599381,-0.61248826,,832.62
832.6819935,0.224914722,-0.211486978,-0.609741676,,832.69
832.7439137,0.20599381,-0.208740394,-0.601501924,,832.75
832.8058983,0.211486978,-0.197754057,-0.604248508,,832.81
832.8681657,0.20599381,-0.208740394,-0.617981429,,832.87
832.9310945,0.224914722,-0.200500641,-0.617981429,,832.94
832.9929602,0.233154475,-0.211486978,-0.599060516,,833
833.0559316,0.197754057,-0.208740394,-0.601501924,,833.06
833.1180516,0.227661307,-0.211486978,-0.601501924,,833.12
833.1799473,0.219421554,-0.20599381,-0.615234844,,833.18
833.2419185,0.214233562,-0.211486978,-0.606995092,,833.25
833.3079996,0.224914722,-0.20599381,-0.61248826,,833.31
833.3669329,0.230407891,-0.20599381,-0.609741676,,833.37
833.4289043,0.224914722,-0.20599381,-0.599060516,,833.43
833.4919069,0.20599381,-0.214233562,-0.596313932,,833.5
833.5540188,0.219421554,-0.197754057,-0.606995092,,833.56
833.6189522,0.20599381,-0.208740394,-0.606995092,,833.62
833.6809348,0.211486978,-0.203247225,-0.599060516,,833.69
833.7429483,0.208740394,-0.208740394,-0.609741676,,833.75
833.8049316,0.222168138,-0.21667497,-0.599060516,,833.81
833.8670079,0.219421554,-0.20599381,-0.61248826,,833.87
833.9290336,0.21667497,-0.211486978,-0.606995092,,833.93
833.9920185,0.214233562,-0.187072897,-0.61248826,,834
834.0530329,0.211486978,-0.208740394,-0.601501924,,834.06
834.1169149,0.211486978,-0.200500641,-0.606995092,,834.12
834.1781189,0.222168138,-0.20599381,-0.623169421,,834.18
834.2399476,0.211486978,-0.203247225,-0.609741676,,834.24
834.3049797,0.20599381,-0.214233562,-0.604248508,,834.31
834.3669794,0.224914722,-0.203247225,-0.61248826,,834.37
834.4290496,0.230407891,-0.208740394,-0.604248508,,834.43
834.4919322,0.230407891,-0.208740394,-0.604248508,,834.5
834.5531375,0.219421554,-0.219421554,-0.61248826,,834.56
834.6159839,0.227661307,-0.208740394,-0.620728013,,834.62
834.6780262,0.208740394,-0.208740394,-0.61248826,,834.68
834.7399495,0.219421554,-0.208740394,-0.604248508,,834.74
834.8019736,0.224914722,-0.178833144,-0.61248826,,834.81
834.8639893,0.214233562,-0.195007473,-0.601501924,,834.87
834.9280397,0.21667497,-0.211486978,-0.609741676,,834.93
834.9890178,0.214233562,-0.200500641,-0.601501924,,834.99
835.052473,0.21667497,-0.200500641,-0.617981429,,835.06
835.1149813,0.224914722,-0.197754057,-0.61248826,,835.12
835.1782825,0.214233562,-0.200500641,-0.593567347,,835.18
835.2389983,0.224914722,-0.20599381,-0.606995092,,835.24
835.3009694,0.227661307,-0.20599381,-0.609741676,,835.31
835.3660592,0.222168138,-0.20599381,-0.609741676,,835.37
835.428032,0.211486978,-0.203247225,-0.609741676,,835.43
835.4901189,0.219421554,-0.20599381,-0.620728013,,835.5
835.5510085,0.219421554,-0.197754057,-0.620728013,,835.56
835.6130384,0.214233562,-0.20599381,-0.617981429,,835.62
835.6761336,0.21667497,-0.214233562,-0.615234844,,835.68
835.7400464,0.219421554,-0.20599381,-0.599060516,,835.75
835.8021593,0.214233562,-0.214233562,-0.593567347,,835.81
835.8640178,0.222168138,-0.219421554,-0.61248826,,835.87
835.9250012,0.222168138,-0.203247225,-0.609741676,,835.93
835.9900336,0.222168138,-0.20599381,-0.61248826,,836
836.0520326,0.197754057,-0.222168138,-0.599060516,,836.06
836.1131439,0.21667497,-0.21667497,-0.606995092,,836.12
836.17503,0.214233562,-0.203247225,-0.593567347,,836.18
836.2371307,0.219421554,-0.200500641,-0.606995092,,836.24
836.3020653,0.224914722,-0.203247225,-0.615234844,,836.31
836.364048,0.208740394,-0.203247225,-0.606995092,,836.37
836.4260939,0.211486978,-0.197754057,-0.615234844,,836.43
836.4890592,0.222168138,-0.20599381,-0.61248826,,836.49
836.5500624,0.230407891,-0.211486978,-0.609741676,,836.56
836.6120108,0.238342467,-0.20599381,-0.61248826,,836.62
836.6740932,0.230407891,-0.200500641,-0.620728013,,836.68
836.736082,0.214233562,-0.203247225,-0.615234844,,836.74
836.8010265,0.219421554,-0.222168138,-0.604248508,,836.81
836.8631314,0.208740394,-0.203247225,-0.596313932,,836.87
836.9260736,0.222168138,-0.192260889,-0.617981429,,836.93
836.9882045,0.214233562,-0.197754057,-0.601501924,,836.99
837.050022,0.200500641,-0.195007473,-0.601501924,,837.06
837.1113135,0.219421554,-0.214233562,-0.596313932,,837.12
837.1750538,0.214233562,-0.197754057,-0.601501924,,837.18
837.2370833,0.203247225,-0.200500641,-0.604248508,,837.24
837.3000493,0.208740394,-0.20599381,-0.609741676,,837.31
837.3601022,0.230407891,-0.208740394,-0.601501924,,837.37
837.425064,0.21667497,-0.214233562,-0.601501924,,837.43
837.4850893,0.219421554,-0.208740394,-0.606995092,,837.49
837.5471737,0.233154475,-0.20599381,-0.593567347,,837.55
837.6124306,0.211486978,-0.208740394,-0.606995092,,837.62
837.6720864,0.214233562,-0.203247225,-0.606995092,,837.68
837.7371298,0.219421554,-0.208740394,-0.609741676,,837.74
837.7994498,0.224914722,-0.211486978,-0.615234844,,837.8
837.8611015,0.233154475,-0.214233562,-0.599060516,,837.87
837.9231384,0.224914722,-0.195007473,-0.590820763,,837.93
837.9851326,0.214233562,-0.208740394,-0.601501924,,837.99
838.0490916,0.222168138,-0.197754057,-0.609741676,,838.05
838.1091467,0.21667497,-0.200500641,-0.606995092,,838.11
838.1720983,0.21667497,-0.214233562,-0.615234844,,838.18
838.2352224,0.211486978,-0.203247225,-0.601501924,,838.24
838.2971429,0.222168138,-0.21667497,-0.606995092,,838.3
838.3591207,0.208740394,-0.208740394,-0.606995092,,838.36
838.4212163,0.21667497,-0.20599381,-0.604248508,,838.43
838.4831384,0.224914722,-0.211486978,-0.593567347,,838.49
838.5482584,0.224914722,-0.20599381,-0.609741676,,838.55
838.6082772,0.203247225,-0.20599381,-0.601501924,,838.61
838.6721794,0.227661307,-0.20599381,-0.606995092,,838.68
838.7340916,0.219421554,-0.203247225,-0.599060516,,838.74
838.7961846,0.20599381,-0.211486978,-0.61248826,,838.8
838.8582423,0.214233562,-0.208740394,-0.609741676,,838.86
838.9202878,0.214233562,-0.208740394,-0.604248508,,838.93
838.9852288,0.224914722,-0.21667497,-0.606995092,,838.99
839.0471541,0.227661307,-0.203247225,-0.609741676,,839.05
839.1075585,0.211486978,-0.211486978,-0.609741676,,839.11
839.1702397,0.227661307,-0.20599381,-0.609741676,,839.18
839.2321223,0.219421554,-0.187072897,-0.599060516,,839.24
839.2973546,0.203247225,-0.189819481,-0.620728013,,839.3
839.3591583,0.211486978,-0.200500641,-0.606995092,,839.36
839.4211798,0.214233562,-0.211486978,-0.606995092,,839.43
839.4841592,0.224914722,-0.189819481,-0.599060516,,839.49
839.547183,0.214233562,-0.197754057,-0.588074179,,839.55
839.6083282,0.219421554,-0.214233562,-0.606995092,,839.61
839.6701919,0.21667497,-0.192260889,-0.606995092,,839.68
839.7311534,0.233154475,-0.211486978,-0.599060516,,839.74
839.7962266,0.211486978,-0.219421554,-0.604248508,,839.8
839.8572724,0.21667497,-0.208740394,-0.596313932,,839.86
839.9192051,0.211486978,-0.208740394,-0.606995092,,839.92
839.982174,0.21667497,-0.211486978,-0.601501924,,839.99
840.0441736,0.208740394,-0.211486978,-0.606995092,,840.05
840.1082522,0.230407891,-0.214233562,-0.623169421,,840.11
840.1692439,0.214233562,-0.195007473,-0.609741676,,840.17
840.2312169,0.20599381,-0.214233562,-0.617981429,,840.24
840.2932288,0.224914722,-0.203247225,-0.606995092,,840.3
840.3552753,0.219421554,-0.211486978,-0.604248508,,840.36
840.4191987,0.219421554,-0.200500641,-0.606995092,,840.42
840.4812407,0.224914722,-0.20599381,-0.609741676,,840.49
840.5452243,0.224914722,-0.203247225,-0.623169421,,840.55
840.6052124,0.214233562,-0.211486978,-0.599060516,,840.61
840.6673596,0.230407891,-0.195007473,-0.599060516,,840.67
840.7322663,0.227661307,-0.214233562,-0.609741676,,840.74
840.7945268,0.214233562,-0.211486978,-0.601501924,,840.8
840.8562096,0.219421554,-0.214233562,-0.615234844,,840.86
840.9172718,0.230407891,-0.203247225,-0.601501924,,840.92
840.9802657,0.224914722,-0.197754057,-0.601501924,,840.99
841.0442166,0.222168138,-0.203247225,-0.601501924,,841.05
841.1054725,0.219421554,-0.222168138,-0.606995092,,841.11
841.1672528,0.211486978,-0.214233562,-0.596313932,,841.17
841.2292333,0.224914722,-0.192260889,-0.609741676,,841.23
841.2912313,0.208740394,-0.208740394,-0.604248508,,841.3
841.3562419,0.20599381,-0.20599381,-0.609741676,,841.36
841.4164834,0.219421554,-0.20599381,-0.601501924,,841.42
841.4802352,0.230407891,-0.219421554,-0.61248826,,841.49
841.5412971,0.21667497,-0.214233562,-0.606995092,,841.55
841.6052477,0.227661307,-0.211486978,-0.599060516,,841.61
841.6684328,0.224914722,-0.203247225,-0.615234844,,841.67
841.730265,0.211486978,-0.200500641,-0.606995092,,841.74
841.7922698,0.214233562,-0.203247225,-0.606995092,,841.8
841.8532855,0.227661307,-0.208740394,-0.606995092,,841.86
841.9152384,0.21667497,-0.20599381,-0.604248508,,841.92
841.9802403,0.214233562,-0.21667497,-0.609741676,,841.99
842.0432808,0.20599381,-0.197754057,-0.599060516,,842.05
842.1042875,0.203247225,-0.203247225,-0.61248826,,842.11
842.1672846,0.224914722,-0.211486978,-0.604248508,,842.17
842.2272916,0.21667497,-0.214233562,-0.609741676,,842.23
842.2902964,0.235901059,-0.200500641,-0.604248508,,842.3
842.3523032,0.227661307,-0.203247225,-0.609741676,,842.36
842.4143609,0.219421554,-0.208740394,-0.593567347,,842.42
842.4785511,0.214233562,-0.208740394,-0.601501924,,842.48
842.5392842,0.21667497,-0.211486978,-0.61248826,,842.54
842.6023019,0.219421554,-0.195007473,-0.609741676,,842.61
842.6652762,0.21667497,-0.189819481,-0.606995092,,842.67
842.7273089,0.211486978,-0.197754057,-0.620728013,,842.73
842.7893279,0.219421554,-0.20599381,-0.617981429,,842.79
842.8514298,0.21667497,-0.197754057,-0.617981429,,842.86
842.9144728,0.219421554,-0.214233562,-0.593567347,,842.92
842.9773529,0.219421554,-0.208740394,-0.601501924,,842.98
843.0403012,0.214233562,-0.192260889,-0.609741676,,843.05
843.1033128,0.219421554,-0.211486978,-0.609741676,,843.11
843.163824,0.219421554,-0.203247225,-0.615234844,,843.17
843.2283519,0.211486978,-0.208740394,-0.617981429,,843.23
843.2903888,0.214233562,-0.211486978,-0.599060516,,843.3
843.35235,0.203247225,-0.214233562,-0.615234844,,843.36
843.4143811,0.230407891,-0.214233562,-0.61248826,,843.42
843.4753888,0.214233562,-0.214233562,-0.61248826,,843.48
843.5403846,0.224914722,-0.208740394,-0.606995092,,843.55
843.6003763,0.230407891,-0.208740394,-0.601501924,,843.61
843.6645055,0.21667497,-0.208740394,-0.61248826,,843.67
843.7263814,0.203247225,-0.20599381,-0.599060516,,843.73
843.7883744,0.227661307,-0.20599381,-0.609741676,,843.79
843.8503423,0.227661307,-0.197754057,-0.609741676,,843.86
843.9124978,0.21667497,-0.197754057,-0.601501924,,843.92
843.9768554,0.214233562,-0.203247225,-0.604248508,,843.98
844.0375209,0.230407891,-0.214233562,-0.615234844,,844.04
844.1023885,0.230407891,-0.214233562,-0.606995092,,844.11
844.1623464,0.224914722,-0.211486978,-0.601501924,,844.17
844.2244478,0.227661307,-0.200500641,-0.601501924,,844.23
844.2874375,0.222168138,-0.219421554,-0.606995092,,844.29
844.3513891,0.20599381,-0.208740394,-0.604248508,,844.36
844.4133843,0.211486978,-0.214233562,-0.601501924,,844.42
844.4754234,0.222168138,-0.214233562,-0.620728013,,844.48
844.536416,0.211486978,-0.20599381,-0.628662589,,844.54
844.5984898,0.211486978,-0.20599381,-0.593567347,,844.6
844.6634946,0.219421554,-0.184326313,-0.596313932,,844.67
844.7254016,0.230407891,-0.203247225,-0.599060516,,844.73
844.7874577,0.203247225,-0.211486978,-0.601501924,,844.79
844.8483775,0.208740394,-0.20599381,-0.601501924,,844.85
844.9104173,0.211486978,-0.197754057,-0.604248508,,844.92
844.9734128,0.224914722,-0.200500641,-0.61248826,,844.98
845.0354388,0.224914722,-0.197754057,-0.606995092,,845.04
845.0983849,0.222168138,-0.203247225,-0.609741676,,845.1
845.1604304,0.203247225,-0.211486978,-0.61248826,,845.17
845.2224484,0.21667497,-0.20599381,-0.61248826,,845.23
845.2874917,0.219421554,-0.200500641,-0.609741676,,845.29
845.3493907,0.214233562,-0.208740394,-0.609741676,,845.35
845.4094288,0.222168138,-0.214233562,-0.609741676,,845.41
845.4745802,0.214233562,-0.211486978,-0.601501924,,845.48
845.5344462,0.219421554,-0.211486978,-0.601501924,,845.54
845.5974574,0.227661307,-0.211486978,-0.609741676,,845.6
845.6594429,0.200500641,-0.208740394,-0.593567347,,845.66
845.721416,0.219421554,-0.203247225,-0.601501924,,845.73
845.7845071,0.233154475,-0.208740394,-0.609741676,,845.79
845.8484266,0.222168138,-0.195007473,-0.599060516,,845.85
845.9104205,0.208740394,-0.197754057,-0.61248826,,845.92
845.972433,0.222168138,-0.208740394,-0.617981429,,845.98
846.0335077,0.203247225,-0.211486978,-0.604248508,,846.04
846.0976623,0.224914722,-0.208740394,-0.590820763,,846.1
846.160449,0.222168138,-0.203247225,-0.61248826,,846.17
846.222417,0.222168138,-0.208740394,-0.604248508,,846.23
846.2854741,0.200500641,-0.21667497,-0.601501924,,846.29
846.3475077,0.222168138,-0.21667497,-0.604248508,,846.35
846.4094757,0.208740394,-0.211486978,-0.601501924,,846.41
846.4704814,0.211486978,-0.219421554,-0.609741676,,846.48
846.5356107,0.224914722,-0.214233562,-0.606995092,,846.54
846.5966116,0.219421554,-0.200500641,-0.596313932,,846.6
846.6575423,0.224914722,-0.208740394,-0.61248826,,846.66
846.7225158,0.21667497,-0.211486978,-0.623169421,,846.73
846.7844885,0.224914722,-0.211486978,-0.615234844,,846.79
846.8465975,0.219421554,-0.20599381,-0.604248508,,846.85
846.9084987,0.21667497,-0.214233562,-0.596313932,,846.91
846.9704586,0.219421554,-0.20599381,-0.617981429,,846.98
847.032518,0.211486978,-0.195007473,-0.609741676,,847.04
847.0955311,0.224914722,-0.211486978,-0.596313932,,847.1
847.1594725,0.20599381,-0.197754057,-0.601501924,,847.16
847.2194994,0.230407891,-0.219421554,-0.604248508,,847.22
847.2816347,0.227661307,-0.197754057,-0.599060516,,847.29
847.347561,0.214233562,-0.211486978,-0.604248508,,847.35
847.4065253,0.200500641,-0.211486978,-0.604248508,,847.41
847.4705741,0.233154475,-0.214233562,-0.609741676,,847.48
847.5334923,0.222168138,-0.195007473,-0.606995092,,847.54
847.5956771,0.222168138,-0.208740394,-0.61248826,,847.6
847.6575622,0.222168138,-0.21667497,-0.604248508,,847.66
847.7194782,0.227661307,-0.208740394,-0.606995092,,847.72
847.7816193,0.222168138,-0.203247225,-0.606995092,,847.79
847.8435096,0.208740394,-0.203247225,-0.620728013,,847.85
847.9056873,0.219421554,-0.211486978,-0.601501924,,847.91
847.9686126,0.222168138,-0.208740394,-0.61248826,,847.97
848.0315568,0.208740394,-0.211486978,-0.61248826,,848.04
848.0935452,0.211486978,-0.21667497,-0.61248826,,848.1
848.1556055,0.233154475,-0.200500641,-0.609741676,,848.16
848.2185019,0.235901059,-0.197754057,-0.61248826,,848.22
848.2805224,0.219421554,-0.20599381,-0.615234844,,848.29
848.3425295,0.227661307,-0.208740394,-0.601501924,,848.35
848.4077127,0.211486978,-0.20599381,-0.609741676,,848.41
848.4695606,0.219421554,-0.197754057,-0.604248508,,848.47
848.5315661,0.208740394,-0.208740394,-0.617981429,,848.54
848.5927216,0.224914722,-0.21667497,-0.604248508,,848.6
848.6578474,0.224914722,-0.20599381,-0.61248826,,848.66
848.7195609,0.203247225,-0.211486978,-0.604248508,,848.72
848.7815455,0.214233562,-0.208740394,-0.617981429,,848.79
848.8417604,0.238342467,-0.214233562,-0.609741676,,848.85
848.9075959,0.224914722,-0.197754057,-0.599060516,,848.91
848.9685641,0.211486978,-0.219421554,-0.590820763,,848.97
849.0297277,0.224914722,-0.211486978,-0.604248508,,849.03
849.0914987,0.214233562,-0.200500641,-0.606995092,,849.1
849.155703,0.20599381,-0.211486978,-0.615234844,,849.16
849.2177386,0.211486978,-0.208740394,-0.609741676,,849.22
849.2785632,0.211486978,-0.195007473,-0.606995092,,849.28
849.3405721,0.227661307,-0.208740394,-0.606995092,,849.35
849.404594,0.222168138,-0.20599381,-0.601501924,,849.41
849.4666677,0.222168138,-0.192260889,-0.615234844,,849.47
849.5287434,0.219421554,-0.20599381,-0.604248508,,849.53
849.5916164,0.227661307,-0.197754057,-0.606995092,,849.6
849.6525724,0.214233562,-0.208740394,-0.61248826,,849.66
849.7175866,0.227661307,-0.203247225,-0.604248508,,849.72
849.7796058,0.219421554,-0.20599381,-0.604248508,,849.78
849.8415943,0.214233562,-0.20599381,-0.617981429,,849.85
849.902601,0.222168138,-0.203247225,-0.596313932,,849.91
849.9655766,0.214233562,-0.197754057,-0.61248826,,849.97
850.0276786,0.224914722,-0.197754057,-0.606995092,,850.03
850.0897084,0.21667497,-0.214233562,-0.61248826,,850.09
850.153618,0.214233562,-0.195007473,-0.609741676,,850.16
850.2156988,0.222168138,-0.20599381,-0.604248508,,850.22
850.2766007,0.227661307,-0.214233562,-0.617981429,,850.28
850.3396385,0.208740394,-0.203247225,-0.596313932,,850.34
850.4016311,0.20599381,-0.208740394,-0.606995092,,850.41
850.4677004,0.211486978,-0.211486978,-0.61248826,,850.47
850.5266767,0.222168138,-0.208740394,-0.623169421,,850.53
850.5886513,0.208740394,-0.214233562,-0.615234844,,850.59
850.6536382,0.200500641,-0.211486978,-0.596313932,,850.66
850.7157238,0.224914722,-0.219421554,-0.620728013,,850.72
850.7777774,0.203247225,-0.203247225,-0.604248508,,850.78
850.8397071,0.224914722,-0.208740394,-0.596313932,,850.84
850.9007658,0.214233562,-0.208740394,-0.604248508,,850.91
850.9647742,0.224914722,-0.203247225,-0.599060516,,850.97
851.0267132,0.227661307,-0.214233562,-0.606995092,,851.03
851.0886481,0.203247225,-0.214233562,-0.599060516,,851.09
851.1526491,0.227661307,-0.20599381,-0.604248508,,851.16
851.2126382,0.219421554,-0.214233562,-0.609741676,,851.22
851.2757161,0.214233562,-0.200500641,-0.596313932,,851.28
851.3377276,0.222168138,-0.211486978,-0.609741676,,851.34
851.4036732,0.222168138,-0.203247225,-0.593567347,,851.41
851.4626844,0.224914722,-0.21667497,-0.601501924,,851.47
851.5266895,0.211486978,-0.20599381,-0.601501924,,851.53
851.5887488,0.214233562,-0.197754057,-0.617981429,,851.59
851.6497033,0.219421554,-0.214233562,-0.604248508,,851.65
851.7156411,0.219421554,-0.203247225,-0.609741676,,851.72
851.7766876,0.214233562,-0.211486978,-0.623169421,,851.78
851.838718,0.21667497,-0.208740394,-0.617981429,,851.84
851.9006917,0.219421554,-0.208740394,-0.599060516,,851.91
851.9627222,0.208740394,-0.20599381,-0.601501924,,851.97
852.0267562,0.222168138,-0.211486978,-0.609741676,,852.03
852.087769,0.203247225,-0.195007473,-0.609741676,,852.09
852.1507065,0.227661307,-0.197754057,-0.606995092,,852.16
852.212719,0.21667497,-0.20599381,-0.604248508,,852.22
852.2746609,0.214233562,-0.214233562,-0.601501924,,852.28
852.336769,0.219421554,-0.197754057,-0.620728013,,852.34
852.3986907,0.224914722,-0.214233562,-0.601501924,,852.4
852.4607421,0.227661307,-0.214233562,-0.606995092,,852.47
852.5247289,0.233154475,-0.208740394,-0.604248508,,852.53
852.5857296,0.200500641,-0.20599381,-0.604248508,,852.59
852.6486914,0.214233562,-0.20599381,-0.625916005,,852.65
852.7117494,0.208740394,-0.195007473,-0.606995092,,852.72
852.7736956,0.224914722,-0.21667497,-0.601501924,,852.78
852.835726,0.211486978,-0.211486978,-0.601501924,,852.84
852.8987017,0.233154475,-0.197754057,-0.623169421,,852.9
852.96071,0.211486978,-0.197754057,-0.61248826,,852.97
853.0247103,0.238342467,-0.214233562,-0.61248826,,853.03
853.0858017,0.222168138,-0.203247225,-0.604248508,,853.09
853.1497148,0.224914722,-0.214233562,-0.61248826,,853.15
853.2097469,0.21667497,-0.20599381,-0.606995092,,853.21
853.2749794,0.203247225,-0.208740394,-0.61248826,,853.28
853.3347777,0.21667497,-0.20599381,-0.61248826,,853.34
853.3967472,0.222168138,-0.208740394,-0.61248826,,853.4
853.4617693,0.214233562,-0.203247225,-0.601501924,,853.47
853.523743,0.224914722,-0.195007473,-0.604248508,,853.53
853.5842979,0.214233562,-0.20599381,-0.593567347,,853.59
853.6478197,0.219421554,-0.20599381,-0.606995092,,853.65
853.7088392,0.222168138,-0.214233562,-0.604248508,,853.71
853.7737934,0.224914722,-0.203247225,-0.596313932,,853.78
853.835753,0.227661307,-0.235901059,-0.604248508,,853.84
853.8978117,0.21667497,-0.197754057,-0.601501924,,853.9
853.9598841,0.211486978,-0.203247225,-0.606995092,,853.96
854.0218161,0.21667497,-0.211486978,-0.628662589,,854.03
854.0839335,0.224914722,-0.208740394,-0.604248508,,854.09
854.1460127,0.211486978,-0.203247225,-0.596313932,,854.15
854.2097902,0.222168138,-0.211486978,-0.606995092,,854.21
854.2717979,0.224914722,-0.214233562,-0.604248508,,854.28
854.3328947,0.224914722,-0.197754057,-0.617981429,,854.34
854.3958873,0.214233562,-0.200500641,-0.596313932,,854.4
854.4579636,0.214233562,-0.214233562,-0.604248508,,854.46
854.5228928,0.211486978,-0.195007473,-0.623169421,,854.53
854.5838184,0.214233562,-0.219421554,-0.606995092,,854.59
854.6467706,0.20599381,-0.214233562,-0.599060516,,854.65
854.7090137,0.233154475,-0.211486978,-0.604248508,,854.71
854.7707982,0.230407891,-0.20599381,-0.609741676,,854.78
854.8327908,0.222168138,-0.192260889,-0.601501924,,854.84
854.896769,0.235901059,-0.208740394,-0.599060516,,854.9
854.9587924,0.214233562,-0.211486978,-0.599060516,,854.96
855.0207802,0.214233562,-0.214233562,-0.604248508,,855.03
855.081819,0.214233562,-0.197754057,-0.606995092,,855.09
855.1438369,0.224914722,-0.203247225,-0.61248826,,855.15
855.2087908,0.230407891,-0.203247225,-0.606995092,,855.21
855.270888,0.21667497,-0.20599381,-0.601501924,,855.28
855.3320098,0.222168138,-0.208740394,-0.609741676,,855.34
855.3939104,0.235901059,-0.208740394,-0.61248826,,855.4
855.4560951,0.214233562,-0.211486978,-0.61248826,,855.46
855.5208636,0.219421554,-0.211486978,-0.61248826,,855.53
855.5819341,0.211486978,-0.214233562,-0.609741676,,855.59
855.6438825,0.230407891,-0.214233562,-0.617981429,,855.65
855.7079948,0.227661307,-0.203247225,-0.601501924,,855.71
855.7698581,0.21667497,-0.203247225,-0.61248826,,855.77
855.8318219,0.214233562,-0.195007473,-0.604248508,,855.84
855.8928757,0.224914722,-0.208740394,-0.599060516,,855.9
855.9578164,0.214233562,-0.200500641,-0.606995092,,855.96
856.0199614,0.238342467,-0.189819481,-0.604248508,,856.02
856.0810335,0.224914722,-0.211486978,-0.601501924,,856.09
856.1439027,0.20599381,-0.200500641,-0.596313932,,856.15
856.2048446,0.211486978,-0.195007473,-0.61248826,,856.21
856.2699011,0.219421554,-0.197754057,-0.61248826,,856.27
856.3298838,0.214233562,-0.203247225,-0.596313932,,856.33
856.3930416,0.227661307,-0.214233562,-0.606995092,,856.4
856.4549024,0.203247225,-0.222168138,-0.606995092,,856.46
856.51886,0.224914722,-0.197754057,-0.599060516,,856.52
856.581979,0.203247225,-0.208740394,-0.599060516,,856.59
856.6429229,0.200500641,-0.214233562,-0.599060516,,856.65
856.704919,0.214233562,-0.219421554,-0.61248826,,856.71
856.7669168,0.219421554,-0.230407891,-0.615234844,,856.77
856.828961,0.219421554,-0.21667497,-0.61248826,,856.83
856.8928748,0.224914722,-0.211486978,-0.604248508,,856.9
856.9548741,0.219421554,-0.214233562,-0.601501924,,856.96
857.0169354,0.219421554,-0.20599381,-0.609741676,,857.02
857.0788639,0.233154475,-0.208740394,-0.617981429,,857.08
857.1409604,0.21667497,-0.195007473,-0.620728013,,857.15
857.2028635,0.20599381,-0.20599381,-0.606995092,,857.21
857.2663074,0.219421554,-0.21667497,-0.601501924,,857.27
857.3300624,0.20599381,-0.21667497,-0.620728013,,857.34
857.3909072,0.222168138,-0.21667497,-0.620728013,,857.4
857.4528805,0.21667497,-0.200500641,-0.617981429,,857.46
857.5148943,0.214233562,-0.214233562,-0.615234844,,857.52
857.5800204,0.227661307,-0.20599381,-0.606995092,,857.59
857.6399601,0.214233562,-0.208740394,-0.596313932,,857.64
857.7049518,0.214233562,-0.214233562,-0.599060516,,857.71
857.7669335,0.219421554,-0.197754057,-0.604248508,,857.77
857.8289049,0.214233562,-0.211486978,-0.601501924,,857.83
857.891927,0.21667497,-0.211486978,-0.590820763,,857.9
857.9540755,0.21667497,-0.21667497,-0.609741676,,857.96
858.016919,0.21667497,-0.208740394,-0.601501924,,858.02
858.0789242,0.20599381,-0.214233562,-0.601501924,,858.08
858.1409081,0.21667497,-0.208740394,-0.609741676,,858.15
858.2039344,0.227661307,-0.20599381,-0.615234844,,858.21
858.2659889,0.222168138,-0.211486978,-0.606995092,,858.27
858.3280848,0.21667497,-0.203247225,-0.617981429,,858.33
858.3889386,0.230407891,-0.208740394,-0.61248826,,858.39
858.4519809,0.211486978,-0.187072897,-0.61248826,,858.46
858.5141153,0.20599381,-0.197754057,-0.604248508,,858.52
858.5792571,0.227661307,-0.200500641,-0.615234844,,858.58
858.6389588,0.21667497,-0.211486978,-0.609741676,,858.64
858.7030386,0.219421554,-0.211486978,-0.604248508,,858.71
858.7649848,0.21667497,-0.208740394,-0.604248508,,858.77
858.828156,0.21667497,-0.21667497,-0.615234844,,858.83
858.8900194,0.211486978,-0.21667497,-0.615234844,,858.9
858.9509469,0.20599381,-0.211486978,-0.604248508,,858.96
859.0130072,0.222168138,-0.203247225,-0.615234844,,859.02
859.0759982,0.222168138,-0.211486978,-0.609741676,,859.08
859.1389854,0.227661307,-0.203247225,-0.609741676,,859.14
859.2029973,0.219421554,-0.208740394,-0.606995092,,859.21
859.2640104,0.230407891,-0.208740394,-0.606995092,,859.27
859.3261275,0.211486978,-0.20599381,-0.604248508,,859.33
859.3879405,0.219421554,-0.200500641,-0.606995092,,859.39
859.4500126,0.222168138,-0.211486978,-0.617981429,,859.46
859.5151191,0.230407891,-0.203247225,-0.596313932,,859.52
859.577123,0.214233562,-0.203247225,-0.606995092,,859.58
859.6370935,0.224914722,-0.208740394,-0.604248508,,859.64
